data,emoji,label
感谢感谢💙恭喜站子上榜啦！工具蓝们也棒棒哒#OhmFluke[超话]#,"[打call],[鼓掌]",1
哈哈哈哈看完评论发现 现在的新闻不能看了 zheng客全是撒谎,[哈哈],0
别，楼上还有要和国家站一起的,[哈哈],1
整这虚图巴脑的事情有啥用,[汗],0
丁真珍珠真美好，按名字到整个人都是。,[爱你],1
喊你不要给我鼓捣犟，你看哇这哈子安逸了不？,[允悲],0
服了服了，咋个他们到处拱哦,[跪了],0
国家都提倡三胎几年了，3胎呢,[哈哈],1
金政委前两年在节目里说的，还能搜到,[笑cry],1
劳动人民也算人民？,[微笑],0
这脸皮砍一刀刀刃都卷边儿了，拼夕夕见了都得下跪！,[跪了],0
这是一位真正的乘风破浪的姐姐，非常优秀，出类拔萃，谁说女子不如男，巾帼亦敢为天下先！再次祝贺韦晓慧成为中国海军首位女舰长！,[中国赞],1
空气很好，小时候在那里出生的现在又回去啦,[兔子],1
中国近代历史文物被列强毁坏、掳掠不可计数，然而至今所谓的那些“文明”国家们，良心发现，主动归还掠夺中国文物的屈指可数，有些更恬不知耻地陈列在自己的博物馆里。可见，公理、正义、良知是要靠实力支撑的，而不是靠强盗的善念！我辈当自强！亿万中华儿女用华夏盛世恭迎先辈流失的遗物回家！,[拳头],1
有的人看不进电子书不可以么,[挖鼻],0
致敬毛爷爷,[心],1
我擦，还好我今天没去,[跪了],0
吓着我了好怕怕,[悲伤],0
中国百姓都等着军号吹响,[心],1
这是我有生之年可以体验的吗,[笑cry],1
严谨点，贵单位，还有一句请与管理员联系,[怒],1
上海这样不是上海政府自己作的吗，要不是因为他们，全国这波除了吉林严重以外，其他地方早就没了甚至可能根本不会发生疫情一开始外溢就算了好歹能理解，毕竟承担了香港航班之类的，但现在依然如此，该在祸祸周边和全国,[摊手],0
说得好，下一个就打你,[挤眼],0
种花家有了新的大飞姬了，但亲啊，我们永远也不会忘了你的,[泪],1
是哦,[爱你],1
严防各种拉胯的＂省外人＂，拜托,[作揖],0
金色盾牌热血铸就，致敬,[心],1
开大G就知道春色几许了,[嘻嘻],1
让伤心泪变成欢乐泪！,[心],1
大家都在抗疫 她在造谣 居心何在,[疑问],0
有刀乐儿一起赚呀,[doge],1
还有，什么是事实，什么叫让我搞搞清楚？我只会关注政府发布的权威消息，而不是凭一个评论或者截图来说这叫事实，你这种行为和去年的那个“抛开事实不谈”有什么区别？,[疑问],0
评论里说不要香港航班，这是不可能的，成都做为防疫模范生，两个国际机场，肯定要分担境外航班压力。只是为成都政府抱不平，明明成都的防控做得最好，但没有买热搜吹，就没多少外省人知道。不过我们成都人都知道，谢谢啦,[鲜花],1
庄重的场合都会用到拱手礼的好吧？,[憧憬],1
就是夸你阔爱（日不搜龙）,[doge],1
看门狗估计更凶,[允悲],0
我只想说 苏州无锡在闹疫情，注意安全,[允悲],0
毕业快乐，虽然今年的就业形势很严峻，但还是祝福大家前程似锦,[心],1
谭某的烧操作，她是怎么想的,[允悲],0
就跟之前乘风破浪一样 其实这就是火的一种氛围,[笑cry],1
别tm尬舞了，感动自己而已,[笑而不语],0
#青年之声·福建师范大学# 智勇双全的消防员为他们点赞！愿他们的每次出行，都能平安归来,"[中国赞],[心]",1
:【疫苗接种明白卡】新冠疫苗接种「明白卡」，包含疫苗种类、注意事项和接种事项等，一起来看看吧↓（四川疾控）,[中国赞],1
重症八仙能否降伏复旦五虎,[doge],0
为人民而牺牲的#纪念张思德诞辰107周年#,[泪],0
谢谢你，辛苦啦,[打call],1
好茶,[泪],0
好喜欢这个新款熊猫巴士,[赞],1
对敌人就要残忍，请尽快消灭纳粹，不给他们投降和投胎的机会,[感冒],0
功德无量！ 高中一年级语文教材收录了此文。,[心],1
都是一家人这就是中华民族[赢牛奶],[抱一抱],1
男子运动都是膘啊，肌肉男很少了,[允悲],0
特么给爷逗乐了,"[允悲],[赞]",1
吐完口水是不是轮皮锤？,[笑cry],0
这是普通人民群众坚持的成果！希望各方面的政策能越来越完善，落实越来越到位！不止停留在口号和表面工作,[加油],1
不是我说，这些姑娘，都好好看,[doge],1
西安加油，上海挺住，中国万岁,[抱抱],1
这确定是亲生的吗？她就不心疼吗？,[失望],0
早啊，今天调休 开心死了,[嘻嘻],1
稍微有人起点头，一个个的就鄙薄尽露了，互联网上的一些平台已然成为收污纳垢之所，整天洗也洗不干净,[兔子],0
虽然，但是那个图片真的不像是霉变。。。而且那个人发小红书的时候包装明明就放在那儿没有丢。另外阿宽出问题不是一次两次了,[衰],0
对不对先不说，楼主人发问还知道委婉点,[笑cry],1
强烈谴责恐怖主义！！沉痛悼念遇难校友逝者安息🙏🏻🙏🏻,[泪],0
国在家在，国亡家在哪？为保国卫家的战士们点赞,[赞],1
有多少以前也是校园暴力受害者，到现在身心里还是有很大伤害的我🙋,[泪],0
人脸识别太难识别了总是识别不了,[允悲],0
为了反对内外敌人，争取民族独立和人民自由幸福，在历次斗争中牺牲的人民英雄们永垂不朽,[蜡烛],1
希望戰爭一直打下去，一輩子不要重建，不虧是反人類份子,[鼓掌],0
都不用我说他们也快了啊,[打call],1
你管我因为我评论过这条微博,[鼓掌],1
清华尽给外国培养人才,[兔子],0
你不就是漏网之鱼吗,[doge],0
我三代贫农，政审绝对合格，我能先上去过过瘾不,[哈哈],1
不打上不了学，笑死我了中国是个什么国家？说着自愿其实不打限制一堆还是小孩子，这就是中国的自愿接种？真是笑死人,"[可爱],[太开心]",0
有些国家说自己通货膨胀都怪普京呢得多自卑啊,[doge],0
郊区大学生只想回一次市区的家有这么难吗 你能不能解个封啊求求了,[悲伤],0
确实弄的很漂亮，还没骑到这个位置来，慢慢来,[打call],1
:【向榜样学习！点赞#我身边的好团员#】近日，共青团中央作出关于表彰全国优秀共青团员的决定，授予457人（含追授3人）“全国优秀共青团员”称号。他们用汗水编织未来，用毅力成就梦想，用拼搏铸就辉煌。他们在党和人民最需要的地方勇挑重担，用实际行动践行“请党放心、强国有我”的青春誓言。向这些优秀团员学习！#团旗飘扬在一线##五四红旗团组织#,[中国赞],1
课代表,[赞],1
是刀乐他们家那块的吗,[太开心],1
可惜了 居然是假消息,[doge],0
突然觉得川普也不傻！这不是心里门清的嘛！,[嘻嘻],1
我就想看看团团能精选到第几个 芜湖以后都不要忘记精选噢！敢发倒是不敢让人评论了 这就是官博吗,"[打call],[太开心]",0
庆祝共青团成立一百周年,[抱一抱],1
什么低质量投票,[doge],0
理想很丰满，现实却很骨感,[允悲],0
南京大学我的梦了,[泪],1
一定会有真相的,[泪],0
上海快点好起来 快点清零 全国也清零 [苦涩]没有疫情 恢复繁华景象 [苦涩],[微笑],1
哈哈哈哈，我以为我在刷小红书,[允悲],1
A：欧洲要加大对俄罗斯的制裁 B：俄罗斯要放行出口欧洲小麦的船只 话外音：请让我吃饱饭继续胖揍你行不行,[doge],0
该走没走，不该走的走了🙏,[蜡烛],0
看到最后我真的眼泪哗哗的,[泪],0
不能这么说，科技让人进步,[doge],1
几个菜，喝成这样,[笑cry],1
确实不好吃,[笑cry],0
我最有成就感的就是爱上一个优秀的人#陈伟霆照亮你# 这样仿佛我也变得更加优秀了,"[笑哈哈],[心]",1
简直了，阴魂不散,[微笑],0
就是省内竞争啊，专门把户口迁到这里，高中在内地，上比这里好的学校，最后高考还有几个月再回新疆，占着别人的名额的空降人,[费解],0
王曼昱优秀希望每一位女性都能在自己的领域里发光发热,"[抱一抱],[心]",1
致敬英雄感谢为我们作出的牺牲！,"[蜡烛],[心]",1
什么律师？你怎么当上的律师,[doge],0
谢谢你翻译侠,[good],1
支持 打击违法“无本生利”,[加油],1
上海应该特殊情况特殊对待，人家都没有高风险就离谱,[泪],0
你怎么知道，我是美籍韩裔赴华间谍,"[泪],[doge]",0
可是自如海燕计划就是可以免押金,[嘻嘻],1
你这还是觉得官方报道刻意略去女性，难道下面加个注释“注：英雄包含男英雄和女英雄”。你去看看原文，“你们是怎么避开为国家鼎力奉献的女英雄”→“官方报道刻意忽略女性力量”→再发展一下下一条就是“官方忽略女性”,[黑线],0
定心丸 压秤石子弟兵,[鲜花],1
说啥都没用的，国内有那么一部分人他就认定了新闻上全是假的，美国很好美国天下无敌，被美国殖民了他就能年薪上亿三妻四妾人生巅峰,[摊手],0
这是在进孔子学院大门的门口！！他们是故意的！！,[微笑],0
迪斯尼宣告洗脑毛子青少年计划失败,[挖鼻],0
蓝色 永远这么美这么治愈,[心],1
呜呜呜太难了。。。希望大家都好好的,[泪],0
毒丸计划也跪在了钞能力面前,[污],0
被害人，才21岁。希望陈姐姐(陌生人下辈子别再遇到这样的人了,[泪],0
我们这已经拆栅栏了，2天后解封，全区解封，彻底解封那种,[打call],1
快离开中国国土吧 球球了,[笑哈哈],0
那么厉害的人才 可惜了,[蜡烛],0
天呐，他们太过分了，竟然扒了我们高（野）贵(蛮)白人们的底裤，逼迫我们在阳光下生活。快，封了他们的账号，捂住他们的口，让我们媒体机器动起来，该是它们创造虚假历史的时候了,[doge],0
马上又要全员核酸了，过两天的数字是不是又要波动了,[笑cry],1
这大帽子扣的，你要笑死我，我猜1966年的时候您大概是16-20岁吧,[doge],1
现在连拿三个字都打不出来了，居然还有人觉得瓷器是万物都完美的,[允悲],0
上海发布一条感谢的微博都没有,[费解],0
今天突然被隔离起来，不需要闹钟了,[微笑],0
不明白这种新闻多次报道有什么意义。是想说打假人不应该打假，无良商家可以欺诈消费者？还是说穷苦的商家值得同情，大家应该多援助商家？,[允悲],0
俄罗斯搞侵略不得人心,[加油],0
早上出门老是被早晚温差搞得无语,"[允悲],[doge]",0
你比他们还蠢,[笑而不语],0
确实，前两天出门穿短袖还热得很，昨天睡觉已经把热水袋又充上了,[哼],0
恭喜山东舰五周年期待第18号[开学季]中国制造🇨🇳🐮,[good],1
长好脑子练好逻辑再出门啊。生孩子的人好像没标榜过自己生了孩子就代表有爱心，倒是不少爱狗群体自诩喜欢猫狗就是有爱心啊。,[太开心],0
欧洲要回到旧时器时代了,[哈哈],0
所以，这次上海的防疫操作到底是哪里来的底气任性而为？以所谓的“精准防控”操作导致现在三百多例阳性及五千多例的无症状感染者这样的递增？？而且还不断外溢到别的城市而造成别的城市的防疫负担这样了也不见有人被问责？？🤬🤬🤬,[怒],0
量力而行！#阿消健身房#也欢迎大家一起练！来看看,[嘻嘻],1
请一定贯彻落实不要让犯罪没有成本,[微笑],1
未成年人犯罪保护法,[doge],0
？打拳打魔怔了？，微博女厕🚺,[吐],0
早就起床准备开始搬砖了,[泪],0
回国际交往，求同存异。从历史上看，和俄罗斯相比，美国对中国的掠夺要少的多，贡献要大的多！,[good],1
手机有前置摄像头，大家面部信息应该已经被采集的差不多了,[衰],0
今天看见最好的消息了祝早日康复！,[心],1
吹了这久 居然还在研究中,[费解],0
我是一名光荣的共青团员，到年龄后一定积极入党，共青团是光荣的共产主义组织，希望以后能为祖国社会主义建设作出贡献,[心],1
你感冒好了，永远不再感冒了,[doge],1
只能说我们对台政策相当被动,[怒],0
再过些时间。我们海四代舰载机也会有了,[爱你],1
今天是愚人节，鬼才信你,[怒],0
前段时间还勒令欧萌拿出500亿美元,[笑哈哈],1
